TICKER,REPORTS,QUARTERS,POINTS,PTS_EST,ERROR RATE,ACCURACY,url
AMZN,Feb-2,2,20,10,20.6%,66%,https://www.estimize.com/users/analyst_2672649
TSLA,Jan-25,1,13,13,51.9%,40%,https://www.estimize.com/users/analyst_2672649
DIS,Feb-7,1,22,22,29.2%,76%,https://www.estimize.com/users/analyst_2672649
AAPL,Jan-26,1,4,4,15.7%,40%,https://www.estimize.com/users/analyst_2672649
FIVN,Feb-22,1,6,6,14.7%,39%,https://www.estimize.com/users/analyst_2672649
