TICKER,REPORTS,QUARTERS,POINTS,PTS_EST,ERROR RATE,ACCURACY,url
AMZN,Feb-2,1,-5,-5,14.7%,62%,https://www.estimize.com/users/analyst_2728411
META,Feb-1,1,13,13,2.0%,74%,https://www.estimize.com/users/analyst_2728411
